PLAYER NAME,DATE,MIN,PTS,REB,TOV
Pascal Siakam,2023-10-28,36,11,7,2.0
Pascal Siakam,2023-11-01,33,26,6,3.0
Pascal Siakam,2023-11-02,33,10,3,2.0
Pascal Siakam,2023-11-21,30,16,2,2.0
Pascal Siakam,2023-11-22,38,36,10,2.0
Pascal Siakam,2023-11-28,35,17,10,2.0
Pascal Siakam,2023-11-29,36,22,9,3.0
Pascal Siakam,2023-12-22,36,31,5,2.0
Pascal Siakam,2023-12-23,36,19,9,1.0
Pascal Siakam,2023-12-29,41,27,5,1.0
Pascal Siakam,2023-12-30,40,35,5,2.0
Pascal Siakam,2024-01-25,30,26,13,2.0
Pascal Siakam,2024-01-26,33,31,7,2.0
Pascal Siakam,2024-02-01,35,18,7,5.0
Pascal Siakam,2024-02-02,35,22,6,5.0
Pascal Siakam,2024-02-25,29,12,9,0.0
Pascal Siakam,2024-02-26,37,27,9,1.0
Pascal Siakam,2024-03-12,32,18,11,0.0
Pascal Siakam,2024-03-13,36,17,9,2.0
Pascal Siakam,2024-03-24,33,36,12,1.0
Pascal Siakam,2024-03-25,31,31,4,2.0
Paul George,2023-10-31,33,27,7,3.0
Paul George,2023-11-01,37,35,6,3.0
Paul George,2023-11-24,39,34,8,2.0
Paul George,2023-11-25,36,25,9,1.0
Paul George,2023-11-29,40,19,3,1.0
Paul George,2023-11-30,37,15,1,1.0
Paul George,2023-12-11,41,20,8,1.0
Paul George,2023-12-12,16,9,6,3.0
Paul George,2024-01-07,38,22,4,3.0
Paul George,2024-01-08,31,25,7,1.0
Paul George,2024-01-26,28,21,2,2.0
Paul George,2024-01-27,22,17,6,1.0
Paul George,2024-02-04,33,15,7,4.0
Paul George,2024-02-05,32,18,3,1.0
Paul George,2024-02-22,36,14,7,0.0
Paul George,2024-02-23,37,14,5,5.0
Paul George,2024-03-03,34,15,4,3.0
Paul George,2024-03-04,36,29,5,3.0
Paul George,2024-03-14,35,28,5,1.0
Paul George,2024-03-15,41,26,5,2.0
Paul George,2024-03-24,34,18,3,5.0
Paul George,2024-03-25,33,26,1,1.0
Paul George,2024-04-04,37,28,4,3.0
Paul George,2024-04-05,21,14,2,1.0
Precious Achiuwa,2023-10-27,23,8,9,3.0
Precious Achiuwa,2023-10-28,18,6,7,1.0
Precious Achiuwa,2023-11-28,10,1,3,1.0
Precious Achiuwa,2023-11-29,18,14,10,1.0
Precious Achiuwa,2023-12-22,16,4,6,1.0
Precious Achiuwa,2023-12-23,21,8,2,0.0
Precious Achiuwa,2024-01-05,13,5,3,1.0
Precious Achiuwa,2024-01-06,8,2,0,0.0
Precious Achiuwa,2024-01-17,6,0,4,0.0
Precious Achiuwa,2024-01-18,9,2,1,0.0
Precious Achiuwa,2024-01-29,33,9,5,0.0
Precious Achiuwa,2024-01-30,40,18,5,0.0
Precious Achiuwa,2024-02-26,34,4,11,2.0
Precious Achiuwa,2024-02-27,40,15,7,1.0
Precious Achiuwa,2024-04-04,9,0,3,1.0
Precious Achiuwa,2024-04-05,19,0,4,1.0
Precious Achiuwa,2024-04-11,16,2,5,1.0
Precious Achiuwa,2024-04-12,8,5,3,0.0
RJ Barrett,2023-10-27,34,26,3,3.0
RJ Barrett,2023-10-28,30,18,3,3.0
RJ Barrett,2023-11-30,24,15,1,2.0
RJ Barrett,2023-12-01,27,15,4,2.0
RJ Barrett,2023-12-15,29,21,2,1.0
RJ Barrett,2023-12-16,28,18,5,1.0
RJ Barrett,2024-01-09,35,23,10,3.0
RJ Barrett,2024-01-10,37,24,5,4.0
RJ Barrett,2024-01-17,36,26,8,0.0
RJ Barrett,2024-01-18,35,17,4,1.0
RJ Barrett,2024-02-09,36,21,5,2.0
RJ Barrett,2024-02-10,33,14,7,2.0
Rudy Gobert,2023-11-14,35,9,13,2.0
Rudy Gobert,2023-11-15,25,4,8,2.0
Rudy Gobert,2023-12-20,24,8,9,0.0
Rudy Gobert,2023-12-21,37,15,13,2.0
Rudy Gobert,2024-01-17,38,19,16,1.0
Rudy Gobert,2024-01-18,39,17,10,3.0
Rudy Gobert,2024-01-24,35,19,16,0.0
Rudy Gobert,2024-01-25,33,10,13,1.0
Rudy Gobert,2024-02-12,33,17,11,2.0
Rudy Gobert,2024-02-13,37,16,15,1.0
Rudy Gobert,2024-02-27,39,13,17,1.0
Rudy Gobert,2024-02-28,27,8,8,3.0
Rudy Gobert,2024-03-03,40,12,16,1.0
Rudy Gobert,2024-03-04,39,25,16,3.0
Rudy Gobert,2024-03-07,40,18,14,2.0
Rudy Gobert,2024-03-08,37,7,17,2.0
Rudy Gobert,2024-04-02,35,12,14,1.0
Rudy Gobert,2024-04-03,27,11,15,4.0
Rudy Gobert,2024-04-09,38,19,16,1.0
Rudy Gobert,2024-04-10,39,13,15,2.0
Russell Westbrook,2023-10-31,33,18,6,3.0
Russell Westbrook,2023-11-01,44,24,11,6.0
Russell Westbrook,2023-11-24,14,3,4,0.0
Russell Westbrook,2023-11-25,25,14,8,2.0
Russell Westbrook,2023-11-29,19,9,5,1.0
Russell Westbrook,2023-11-30,26,14,11,0.0
Russell Westbrook,2023-12-11,16,12,2,4.0
Russell Westbrook,2023-12-12,20,8,7,4.0
Russell Westbrook,2023-12-20,23,10,6,2.0
Russell Westbrook,2023-12-21,30,15,13,5.0
Russell Westbrook,2024-01-07,19,7,1,0.0
Russell Westbrook,2024-01-08,15,9,2,1.0
Russell Westbrook,2024-01-26,26,20,5,0.0
Russell Westbrook,2024-01-27,15,4,4,1.0
Russell Westbrook,2024-02-04,15,5,1,3.0
Russell Westbrook,2024-02-05,26,13,5,2.0
Russell Westbrook,2024-02-22,16,2,1,1.0
Russell Westbrook,2024-02-23,23,13,2,3.0
Russell Westbrook,2024-04-04,24,12,6,2.0
Russell Westbrook,2024-04-05,21,17,5,5.0
Saddiq Bey,2023-10-29,31,13,9,1.0
Saddiq Bey,2023-10-30,25,11,6,1.0
Saddiq Bey,2023-11-14,27,19,4,1.0
Saddiq Bey,2023-11-15,28,16,2,2.0
Saddiq Bey,2023-11-21,31,12,10,0.0
Saddiq Bey,2023-11-22,25,12,2,2.0
Saddiq Bey,2023-11-25,32,13,9,1.0
Saddiq Bey,2023-11-26,29,7,8,0.0
Saddiq Bey,2023-12-15,37,10,10,1.0
Saddiq Bey,2023-12-16,36,5,6,2.0
Saddiq Bey,2023-12-22,40,16,10,2.0
Saddiq Bey,2023-12-23,38,14,6,1.0
Saddiq Bey,2024-02-09,34,18,11,0.0
Saddiq Bey,2024-02-10,39,24,6,1.0
Saddiq Bey,2024-03-05,36,17,9,1.0
Saddiq Bey,2024-03-06,41,23,8,2.0
Scoot Henderson,2023-10-29,27,4,1,4.0
Scoot Henderson,2023-10-30,34,11,4,4.0
Scoot Henderson,2023-11-26,27,13,4,2.0
Scoot Henderson,2023-11-27,22,13,3,4.0
Scoot Henderson,2023-12-16,24,13,3,3.0
Scoot Henderson,2023-12-17,22,14,1,1.0
Scoot Henderson,2023-12-28,36,25,3,6.0
Scoot Henderson,2023-12-29,37,22,7,4.0
Scoot Henderson,2024-01-11,31,13,6,3.0
Scoot Henderson,2024-01-12,25,8,2,6.0
Scoot Henderson,2024-01-23,26,19,4,1.0
Scoot Henderson,2024-01-24,24,11,1,2.0
Scoot Henderson,2024-01-28,22,4,4,2.0
Scoot Henderson,2024-01-29,22,22,2,2.0
Scoot Henderson,2024-03-13,17,2,1,3.0
Scoot Henderson,2024-03-14,26,12,7,2.0
Scoot Henderson,2024-03-22,35,24,4,4.0
Scoot Henderson,2024-03-23,28,22,4,4.0
Scoot Henderson,2024-04-11,40,18,3,9.0
Scoot Henderson,2024-04-12,34,30,5,1.0
Scottie Barnes,2023-10-27,39,22,10,7.0
Scottie Barnes,2023-10-28,37,24,8,1.0
Scottie Barnes,2023-11-01,29,21,12,3.0
Scottie Barnes,2023-11-02,35,24,8,1.0
Scottie Barnes,2023-11-21,30,14,8,5.0
Scottie Barnes,2023-11-22,39,20,12,3.0
Scottie Barnes,2023-11-28,36,17,11,1.0
Scottie Barnes,2023-11-29,38,23,7,0.0
Scottie Barnes,2023-12-22,35,12,7,3.0
Scottie Barnes,2023-12-23,38,32,14,4.0
Scottie Barnes,2023-12-29,38,30,10,2.0
Scottie Barnes,2023-12-30,36,22,9,1.0
Scottie Barnes,2024-01-09,40,26,3,2.0
Scottie Barnes,2024-01-10,34,12,7,2.0
Scottie Barnes,2024-01-17,34,20,5,5.0
Scottie Barnes,2024-01-18,37,31,7,6.0
Scottie Barnes,2024-02-04,48,19,7,3.0
Scottie Barnes,2024-02-05,25,17,5,1.0
Scottie Barnes,2024-02-09,35,13,10,1.0
Scottie Barnes,2024-02-10,35,24,10,1.0
Scottie Barnes,2024-02-22,31,18,12,4.0
Scottie Barnes,2024-02-23,37,20,5,3.0
Shai Gilgeous-Alexander,2023-10-29,28,7,4,0.0
Shai Gilgeous-Alexander,2023-10-30,33,32,9,5.0
Shai Gilgeous-Alexander,2023-11-18,41,40,7,3.0
Shai Gilgeous-Alexander,2023-11-19,23,28,3,3.0
Shai Gilgeous-Alexander,2023-12-26,33,34,6,3.0
Shai Gilgeous-Alexander,2023-12-27,36,36,7,1.0
Shai Gilgeous-Alexander,2024-01-02,37,36,6,0.0
Shai Gilgeous-Alexander,2024-01-03,35,33,13,2.0
Shai Gilgeous-Alexander,2024-01-10,34,28,2,3.0
Shai Gilgeous-Alexander,2024-01-11,21,31,5,2.0
Shai Gilgeous-Alexander,2024-01-15,34,24,3,3.0
Shai Gilgeous-Alexander,2024-01-16,34,19,2,2.0
Shai Gilgeous-Alexander,2024-01-23,35,33,6,3.0
Shai Gilgeous-Alexander,2024-01-24,29,32,6,4.0
Shai Gilgeous-Alexander,2024-01-28,29,31,5,3.0
Shai Gilgeous-Alexander,2024-01-29,39,37,7,4.0
Shai Gilgeous-Alexander,2024-02-10,29,25,6,3.0
Shai Gilgeous-Alexander,2024-02-11,39,38,3,1.0
Shai Gilgeous-Alexander,2024-02-22,35,31,4,2.0
Shai Gilgeous-Alexander,2024-02-23,30,30,7,1.0
Shai Gilgeous-Alexander,2024-03-03,38,35,8,1.0
Shai Gilgeous-Alexander,2024-03-04,30,20,7,4.0
Shai Gilgeous-Alexander,2024-04-09,38,40,7,5.0
Shai Gilgeous-Alexander,2024-04-10,26,26,6,1.0
Stephen Curry,2023-10-29,31,24,7,1.0
Stephen Curry,2023-10-30,30,42,5,3.0
Stephen Curry,2023-11-05,31,28,2,6.0
Stephen Curry,2023-11-06,33,34,2,3.0
Stephen Curry,2023-11-11,33,30,3,4.0
Stephen Curry,2023-11-12,36,38,5,5.0
Stephen Curry,2023-12-16,35,37,3,3.0
Stephen Curry,2023-12-17,31,7,2,4.0
Stephen Curry,2023-12-22,27,30,4,2.0
Stephen Curry,2023-12-23,30,27,3,1.0
Stephen Curry,2024-01-04,35,30,4,2.0
Stephen Curry,2024-01-05,31,26,6,4.0
Stephen Curry,2024-01-24,31,25,3,1.0
Stephen Curry,2024-01-25,36,33,6,2.0
Stephen Curry,2024-02-02,32,20,6,3.0
Stephen Curry,2024-02-03,41,60,6,2.0
Stephen Curry,2024-02-07,25,9,3,4.0
Stephen Curry,2024-02-08,30,42,2,2.0
Stephen Curry,2024-02-14,35,41,4,4.0
Stephen Curry,2024-02-15,35,16,2,4.0
Stephen Curry,2024-02-22,32,32,1,1.0
Stephen Curry,2024-02-23,31,15,2,4.0
Stephen Curry,2024-02-29,32,31,11,3.0
Stephen Curry,2024-03-01,30,25,6,4.0
Stephen Curry,2024-03-06,31,29,8,2.0
Stephen Curry,2024-03-07,29,15,3,2.0
Stephen Curry,2024-03-26,31,17,2,1.0
Stephen Curry,2024-03-27,35,17,4,2.0
Stephen Curry,2024-04-04,31,29,6,3.0
Stephen Curry,2024-04-05,35,28,6,2.0
Stephen Curry,2024-04-11,36,22,7,2.0
Stephen Curry,2024-04-12,32,33,4,7.0
Terry Rozier,2023-12-15,39,30,4,2.0
Terry Rozier,2023-12-16,20,6,2,2.0
Terry Rozier,2023-12-28,32,18,6,4.0
Terry Rozier,2023-12-29,39,42,4,0.0
Terry Rozier,2024-01-19,34,17,6,3.0
Terry Rozier,2024-01-20,36,19,9,3.0
Terry Rozier,2024-01-24,29,9,4,3.0
Terry Rozier,2024-01-25,29,7,2,0.0
Terry Rozier,2024-02-06,31,18,6,1.0
Terry Rozier,2024-02-07,28,13,2,1.0
Terry Rozier,2024-03-07,40,27,6,0.0
Terry Rozier,2024-03-08,32,14,5,1.0
Terry Rozier,2024-03-17,36,17,6,0.0
Terry Rozier,2024-03-18,34,20,8,3.0
Terry Rozier,2024-04-04,33,22,2,3.0
Terry Rozier,2024-04-05,25,13,3,1.0
Tobias Harris,2023-10-28,36,15,2,2.0
Tobias Harris,2023-10-29,38,24,5,3.0
Tobias Harris,2023-11-14,37,22,7,1.0
Tobias Harris,2023-11-15,38,16,7,1.0
Tobias Harris,2023-11-21,43,23,2,0.0
Tobias Harris,2023-11-22,32,15,6,1.0
Tobias Harris,2023-12-15,24,13,7,2.0
Tobias Harris,2023-12-16,25,15,5,1.0
Tobias Harris,2023-12-29,35,22,4,3.0
Tobias Harris,2023-12-30,34,15,7,0.0
Tobias Harris,2024-01-15,31,10,3,1.0
Tobias Harris,2024-01-16,38,24,5,0.0
Tobias Harris,2024-01-19,35,12,6,0.0
Tobias Harris,2024-01-20,36,21,5,2.0
Tobias Harris,2024-01-29,20,9,4,0.0
Tobias Harris,2024-01-30,38,26,10,2.0
Tobias Harris,2024-02-09,39,21,6,1.0
Tobias Harris,2024-02-10,33,11,7,4.0
Tobias Harris,2024-02-22,27,7,4,0.0
Tobias Harris,2024-02-23,34,15,9,1.0
Tobias Harris,2024-03-05,37,18,9,2.0
Tobias Harris,2024-03-06,35,8,6,1.0
Tobias Harris,2024-03-24,38,24,4,3.0
Tobias Harris,2024-03-25,26,12,8,2.0
Trae Young,2023-10-29,32,20,3,3.0
Trae Young,2023-10-30,35,24,1,1.0
Trae Young,2023-11-21,39,38,1,3.0
Trae Young,2023-11-22,40,43,4,4.0
Trae Young,2023-11-25,30,26,6,2.0
Trae Young,2023-11-26,37,33,5,5.0
Trae Young,2023-12-15,36,38,5,8.0
Trae Young,2023-12-16,38,35,4,5.0
Trae Young,2023-12-22,40,30,3,6.0
Trae Young,2023-12-23,41,30,5,2.0
Trae Young,2024-01-12,30,13,3,5.0
Trae Young,2024-01-13,36,21,2,1.0
Trae Young,2024-02-02,42,32,1,7.0
Trae Young,2024-02-03,42,35,0,3.0
Trae Young,2024-02-09,40,37,1,7.0
Trae Young,2024-02-10,33,18,4,4.0
Tyrese Haliburton,2023-11-03,34,18,2,4.0
Tyrese Haliburton,2023-11-04,37,43,2,3.0
Tyrese Haliburton,2023-11-08,31,16,6,2.0
Tyrese Haliburton,2023-11-09,38,29,6,2.0
Tyrese Haliburton,2023-11-21,39,37,5,6.0
Tyrese Haliburton,2023-11-22,34,33,3,3.0
Tyrese Haliburton,2023-12-20,28,19,3,4.0
Tyrese Haliburton,2023-12-21,38,17,4,4.0
Tyrese Haliburton,2024-01-05,25,10,8,2.0
Tyrese Haliburton,2024-01-06,35,17,6,4.0
Tyrese Haliburton,2024-02-01,22,15,4,1.0
Tyrese Haliburton,2024-02-02,22,14,3,5.0
Tyrese Haliburton,2024-02-25,31,17,3,1.0
Tyrese Haliburton,2024-02-26,32,9,0,1.0
Tyrese Haliburton,2024-03-12,36,18,4,4.0
Tyrese Haliburton,2024-03-13,38,17,3,2.0
Tyrese Haliburton,2024-03-24,33,12,6,1.0
Tyrese Haliburton,2024-03-25,31,21,1,3.0
Tyrese Maxey,2023-10-28,41,34,6,1.0
Tyrese Maxey,2023-10-29,35,26,10,2.0
Tyrese Maxey,2023-11-14,38,27,4,4.0
Tyrese Maxey,2023-11-15,39,20,3,2.0
Tyrese Maxey,2023-11-21,47,30,4,1.0
Tyrese Maxey,2023-11-22,34,16,5,3.0
Tyrese Maxey,2023-12-15,27,19,1,1.0
Tyrese Maxey,2023-12-16,33,21,2,0.0
Tyrese Maxey,2023-12-29,41,42,4,1.0
Tyrese Maxey,2023-12-30,35,20,0,2.0
Tyrese Maxey,2024-01-05,36,27,4,1.0
Tyrese Maxey,2024-01-06,42,25,1,3.0
Tyrese Maxey,2024-01-15,35,27,1,2.0
Tyrese Maxey,2024-01-16,43,25,5,1.0
Tyrese Maxey,2024-01-19,34,32,3,2.0
Tyrese Maxey,2024-01-20,42,16,3,0.0
Tyrese Maxey,2024-02-22,40,35,6,4.0
Tyrese Maxey,2024-02-23,39,24,7,2.0
Tyrese Maxey,2024-03-24,44,24,1,0.0
Tyrese Maxey,2024-03-25,35,29,3,2.0
Tyrese Maxey,2024-04-06,25,7,1,0.0
Tyrese Maxey,2024-04-07,54,52,5,1.0
Victor Wembanyama,2023-11-05,38,20,9,2.0
Victor Wembanyama,2023-11-06,21,13,10,2.0
Victor Wembanyama,2023-11-17,30,27,9,4.0
Victor Wembanyama,2023-11-18,31,19,13,2.0
Victor Wembanyama,2024-01-26,29,23,12,7.0
Victor Wembanyama,2024-01-27,30,23,10,6.0
Victor Wembanyama,2024-02-02,28,16,14,6.0
Victor Wembanyama,2024-02-03,27,19,14,3.0
Victor Wembanyama,2024-02-07,28,18,13,3.0
Victor Wembanyama,2024-02-08,23,15,1,5.0
Victor Wembanyama,2024-02-22,31,19,13,1.0
Victor Wembanyama,2024-02-23,31,27,10,2.0
Victor Wembanyama,2024-03-11,31,27,14,3.0
Victor Wembanyama,2024-03-12,31,13,10,2.0
Victor Wembanyama,2024-03-22,33,31,16,7.0
Victor Wembanyama,2024-03-23,21,13,5,5.0
Walker Kessler,2023-10-27,21,7,4,0.0
Walker Kessler,2023-10-28,23,2,5,3.0
Walker Kessler,2023-11-01,18,4,4,0.0
Walker Kessler,2023-11-02,25,4,10,1.0
Walker Kessler,2023-11-29,28,9,8,1.0
Walker Kessler,2023-11-30,27,7,5,1.0
Walker Kessler,2023-12-13,23,9,9,2.0
Walker Kessler,2023-12-14,26,10,10,1.0
Walker Kessler,2023-12-20,30,10,5,2.0
Walker Kessler,2023-12-21,20,4,10,1.0
Walker Kessler,2024-01-05,14,4,7,0.0
Walker Kessler,2024-01-06,19,10,4,0.0
Walker Kessler,2024-01-12,20,12,6,0.0
Walker Kessler,2024-01-13,14,4,6,0.0
Walker Kessler,2024-01-29,19,11,7,0.0
Walker Kessler,2024-01-30,16,6,7,1.0
Walker Kessler,2024-02-14,28,12,7,2.0
Walker Kessler,2024-02-15,25,4,6,1.0
Walker Kessler,2024-03-15,26,6,9,2.0
Walker Kessler,2024-03-16,30,7,10,0.0
Walker Kessler,2024-03-20,23,4,8,2.0
Walker Kessler,2024-03-21,27,14,9,2.0
Zion Williamson,2023-12-01,26,12,4,1.0
Zion Williamson,2023-12-02,30,27,5,5.0
Zion Williamson,2024-01-02,26,10,3,4.0
Zion Williamson,2024-01-03,29,27,4,2.0
Zion Williamson,2024-02-22,35,27,3,3.0
Zion Williamson,2024-02-23,36,23,9,3.0
Zion Williamson,2024-02-27,29,21,5,6.0
Zion Williamson,2024-02-28,32,23,3,1.0
Zion Williamson,2024-03-15,35,34,7,3.0
Zion Williamson,2024-03-16,34,26,10,3.0
Zion Williamson,2024-03-21,29,20,7,8.0
Zion Williamson,2024-03-22,25,4,5,5.0
Zion Williamson,2024-04-11,31,31,4,4.0
Zion Williamson,2024-04-12,37,26,3,2.0
